filename,class1,class2,class3,class4,class6,class7,class8,class9,pred_class,true_class
01IsoiSMh5gxyDYTl4CB.txt,0.24273504273504273,0.3181818181818182,0.08450704225352113,0.06722689075630252,0.18095238095238095,0.1778846153846154,0.023255813953488372,0.06060606060606061,2,2
01SuzwMJEIXsK7A8dQbl.txt,0.15551839464882944,0.10355987055016182,0.07142857142857142,0.07920792079207921,0.13368983957219252,0.14207650273224043,0.06976744186046512,0.029556650246305417,1,8
01azqd4InC7m9JpocGv5.txt,0.19128787878787878,0.18723404255319148,0.16666666666666666,0.09859154929577464,0.3274336283185841,0.3008849557522124,0.05172413793103448,0.05755395683453238,6,9
01jsnpXSAlgw6aPeDxrU.txt,0.0965391621129326,0.09565217391304348,0.1276595744680851,0.09322033898305085,0.1941747572815534,0.23711340206185566,0.010638297872340425,0.4457831325301205,9,9
01kcPWA9K2BOxQeS5Rju.txt,0.12570356472795496,0.13122171945701358,0.16853932584269662,0.12389380530973451,0.2872340425531915,0.2553191489361702,0.03333333333333333,0.09259259259259259,6,1
02IOCvYEy8mjiuAQHax3.txt,0.05137614678899083,0.05687203791469194,0.08450704225352113,0.16279069767441862,0.06818181818181818,0.0963855421686747,0.03125,0.02247191011235955,4,6
02JqQ7H3yEoD8viYWlmS.txt,0.23344947735191637,0.510548523206751,0.09278350515463918,0.10328638497652583,0.17435897435897435,0.17708333333333334,0.02030456852791878,0.046296296296296294,2,2
02K5GMYITj7bBoAisEmD.txt,0.42731277533039647,0.28512396694214875,0.043859649122807015,0.06170212765957447,0.07173913043478261,0.07692307692307693,0.013071895424836602,0.058315334773218146,1,2
02MRILoE6rNhmt7FUi45.txt,0.23168654173764908,0.6008583690987125,0.09134615384615384,0.09649122807017543,0.17307692307692307,0.1642512077294686,0.023696682464454975,0.05701754385964912,2,2
02mlBLHZTDFXGa7Nt6cr.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
02zcUmKV16Lya5xqnPGB.txt,0.2611683848797251,0.5802469135802469,0.08181818181818182,0.09663865546218488,0.18055555555555555,0.1559633027522936,0.027149321266968326,0.058823529411764705,2,2
03nJaQV6K2ObICUmyWoR.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
04BfoQRA6XEshiNuI7pF.txt,0.07265774378585087,0.08762886597938144,0.27450980392156865,0.15789473684210525,0.36666666666666664,0.49056603773584906,0.2,0.0821917808219178,7,3
04EjIdbPV5e1XroFOpiN.txt,0.503968253968254,0.1746268656716418,0.03387096774193549,0.05063291139240506,0.06472491909385113,0.059870550161812294,0.009615384615384616,0.049679487179487176,1,1
04QzZ3DVdPsEp9elLR65.txt,0.07442748091603053,0.08673469387755102,0.2641509433962264,0.15384615384615385,0.3548387096774194,0.4727272727272727,0.14285714285714285,0.08,7,3
04cvLCVPqBMs6yn5xGlE.txt,0.09230769230769231,0.11224489795918367,0.2631578947368421,0.1728395061728395,0.45901639344262296,0.5636363636363636,0.03389830508474576,0.10256410256410256,7,3
04hSzLv5s2TDYPlcgpHB.txt,0.125,0.11553784860557768,0.05511811023622047,0.06802721088435375,0.12686567164179105,0.15625,0.0423728813559322,0.03496503496503497,7,8
04mcPSei852tgIKUwTJr.txt,0.10786106032906764,0.09871244635193133,0.13402061855670103,0.09016393442622951,0.20952380952380953,0.22772277227722773,0.01020408163265306,0.39325842696629215,9,9
04sJnMaORYc1SV5pKjrP.txt,0.07677543186180422,0.08762886597938144,0.27450980392156865,0.15789473684210525,0.4642857142857143,0.49056603773584906,0.10204081632653061,0.0821917808219178,7,3
05EeG39MTRrI6VY21DPd.txt,0.3176043557168784,0.22875816993464052,0.09523809523809523,0.0811965811965812,0.1875,0.178743961352657,0.02336448598130841,0.04721030042918455,1,1
05IXcWGxvnkto4sq17zZ.txt,0.3852596314907873,0.3667621776504298,0.060897435897435896,0.07926829268292683,0.1262135922330097,0.12012987012987013,0.015873015873015872,0.051829268292682924,1,2
05Kps4iFw8mOLJZQrb1H.txt,0.1981651376146789,0.3466666666666667,0.13768115942028986,0.08433734939759036,0.27941176470588236,0.26666666666666666,0.03546099290780142,0.08917197452229299,2,2
05LHG8fR3iPn6agIo9z7.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
05aiMRw13bYWqZ8OHvjl.txt,0.3184818481848185,0.49169435215946844,0.0706713780918728,0.07947019867549669,0.14285714285714285,0.12811387900355872,0.02097902097902098,0.0462046204620462,2,2
05rJTUWYAKNegBk2wE8X.txt,0.48785425101214575,0.13821138211382114,0.023109243697478993,0.03962460896767466,0.04206098843322818,0.03890641430073607,0.01049317943336831,0.03239289446185998,1,1
065EZhxgbLRSHsB87uIF.txt,0.2453151618398637,0.6212765957446809,0.08796296296296297,0.09787234042553192,0.17757009345794392,0.17452830188679244,0.0228310502283105,0.04184100418410042,2,2
06KfrF7ltESna2ZHPVp5.txt,0.09404990403071017,0.08374384236453201,0.45098039215686275,0.11494252873563218,0.46774193548387094,0.543859649122807,0.10526315789473684,0.1,7,3
06QinlpeFIWj8qHc7Vys.txt,0.19281663516068054,0.17573221757322174,0.0975609756097561,0.1048951048951049,0.288135593220339,0.24166666666666667,0.024793388429752067,0.04929577464788732,6,2
06aLOj8EUXMByS423sum.txt,0.43297380585516176,0.40096618357487923,0.05339805825242718,0.07529411764705882,0.09732360097323602,0.08737864077669903,0.014388489208633094,0.03225806451612903,1,2
06arUi9q3wHS2C8RZxeB.txt,0.08269230769230769,0.09230769230769231,0.425531914893617,0.13924050632911392,0.4482758620689655,0.5283018867924528,0.09803921568627451,0.08,7,3
06osXqPUVM1HbvBGNncT.txt,0.12333965844402277,0.08520179372197309,0.2972972972972973,0.11214953271028037,0.32941176470588235,0.3253012048192771,0.0759493670886076,0.06796116504854369,6,3
07ECKjDTyQLnabNoxrIH.txt,0.2075812274368231,0.17712177121771217,0.10897435897435898,0.09497206703910614,0.22580645161290322,0.21428571428571427,0.02531645569620253,0.1761006289308176,6,9
07iSOIG2urUvsMl9E5Rn.txt,0.2614601018675722,0.5910931174089069,0.07860262008733625,0.0975609756097561,0.168141592920354,0.16517857142857142,0.021645021645021644,0.05668016194331984,2,2
07nrG1cLKUPxjOlWMFiV.txt,0.075,0.1,0.2857142857142857,0.16216216216216217,0.48148148148148145,0.5098039215686274,0.10638297872340426,0.08450704225352113,7,3
08BX5Slp2I1FraZWbc6j.txt,0.0789980732177264,0.10526315789473684,0.2549019607843137,0.0875,0.8409090909090909,0.41818181818181815,0.06,0.11428571428571428,6,6
09CPNMYyQjSguFrE8UOf.txt,0.2096505823627288,0.12874251497005987,0.08450704225352113,0.04526748971193416,0.14814814814814814,0.16113744075829384,0.028037383177570093,0.07456140350877193,1,6
09LXtWxm1EbK5uVqcQS3.txt,0.06538461538461539,0.0851063829787234,0.28888888888888886,0.14084507042253522,0.5,0.8947368421052632,0.11904761904761904,0.125,7,7
09bfacpUzuBN5W3S8KTo.txt,0.07677543186180422,0.07653061224489796,0.41304347826086957,0.11392405063291139,0.41379310344827586,0.49056603773584906,0.125,0.0821917808219178,7,3
09sXMJUHwQWVanrhzAoT.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
0A32eTdBKayjCWhZqDOQ.txt,0.42857142857142855,0.40583554376657827,0.06077348066298342,0.07105263157894737,0.1046831955922865,0.10249307479224377,0.01358695652173913,0.05291005291005291,1,2
0ACDbR5M3ZhBJajygTuf.txt,0.05725190839694656,0.11475409836065574,0.07407407407407407,0.06578947368421052,0.2711864406779661,0.2631578947368421,0.021739130434782608,0.2413793103448276,6,7
0ASH2csN7k8jZyoRaqtn.txt,0.22123893805309736,0.5454545454545454,0.096045197740113,0.11282051282051282,0.192090395480226,0.2023121387283237,0.028089887640449437,0.050505050505050504,2,2
0AV6MPlrTWG4fYI7NBtQ.txt,0.10966542750929369,0.13302752293577982,0.09782608695652174,0.12727272727272726,0.1919191919191919,0.21052631578947367,0.022727272727272728,0.2777777777777778,9,9
0AguvpOCcaf2myVDYFGb.txt,0.17857142857142858,0.11510791366906475,0.031446540880503145,0.1,0.11042944785276074,0.07878787878787878,0.04794520547945205,0.028901734104046242,1,8
0AnoOZDNbPXIr2MRBSCJ.txt,0.27419354838709675,0.19933554817275748,0.10256410256410256,0.0625,0.20833333333333334,0.18041237113402062,0.02512562814070352,0.05045871559633028,1,1
0AwWs42SUQ19mI7eDcTC.txt,0.4938650306748466,0.2,0.043668122270742356,0.06369426751592357,0.08315098468271334,0.07423580786026202,0.013015184381778741,0.06493506493506493,1,1
0B2RwKm6dq9fjUWDNIOa.txt,0.1044776119402985,0.1,0.14285714285714285,0.10185185185185185,0.21505376344086022,0.26436781609195403,0.011904761904761904,0.3924050632911392,9,9
0BEsCP7NAUy8XmkenHWG.txt,0.1889908256880734,0.35454545454545455,0.13432835820895522,0.08695652173913043,0.2900763358778626,0.27692307692307694,0.03676470588235294,0.09210526315789473,2,2
0BFIPv1rO83whtpMYyAs.txt,0.10689655172413794,0.10606060606060606,0.06569343065693431,0.1118421052631579,0.14788732394366197,0.1678832116788321,0.0975609756097561,0.03896103896103896,7,8
0BIdbVDEgmPwjYF4xzir.txt,0.06538461538461539,0.09090909090909091,0.3488372093023256,0.14084507042253522,0.47058823529411764,0.8461538461538461,0.11904761904761904,0.09090909090909091,7,7
0BKcmNv4iGY2hsVSaXJ6.txt,0.07115384615384615,0.08947368421052632,0.2978723404255319,0.16666666666666666,0.4716981132075472,0.5306122448979592,0.1111111111111111,0.08695652173913043,7,3
0BLbmzJRkjNynCgQIdtV.txt,0.12333965844402277,0.1,0.28,0.14423076923076922,0.32941176470588235,0.30952380952380953,0.0759493670886076,0.06796116504854369,6,3
0BY2iPso3bEmudlUzpfq.txt,0.1809872029250457,0.13846153846153847,0.07142857142857142,0.07453416149068323,0.1597222222222222,0.14685314685314685,0.03731343283582089,0.18840579710144928,9,8
0BZQIJak6Pu2tyAXfrzR.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
0C4aVbN58O1nAigFJt9z.txt,0.37905604719764013,0.18181818181818182,0.05275779376498801,0.07441860465116279,0.09090909090909091,0.07857142857142857,0.0166270783847981,0.053488372093023255,1,8
0CPaAXtyswrBq83D6VEg.txt,0.20265151515151514,0.1825726141078838,0.16806722689075632,0.08,0.31092436974789917,0.3076923076923077,0.04065040650406504,0.05517241379310345,6,9
0Cq4wfhLrKBJiut1lYAZ.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
0CzL6rfwaTqGOu9eghBt.txt,0.125,0.0990990990990991,0.2727272727272727,0.1308411214953271,0.3218390804597701,0.3176470588235294,0.0875,0.06666666666666667,6,3
0D9IedmC1viTPugLRWX6.txt,0.09021113243761997,0.0845771144278607,0.46938775510204084,0.11764705882352941,0.48333333333333334,0.5636363636363636,0.10909090909090909,0.10256410256410256,7,3
0DM3hS6Gg2QVKb1fZydv.txt,0.2799325463743676,0.43508771929824563,0.0823045267489712,0.0916030534351145,0.14754098360655737,0.1446280991735537,0.016129032258064516,0.03745318352059925,2,2
0DNVFKwYlcjO7bTfJ5p1.txt,0.6401225114854517,0.1956882255389718,0.041666666666666664,0.06405693950177936,0.0705244122965642,0.06702898550724638,0.010752688172043012,0.044326241134751775,1,1
0DTp59Av1RLifoKlUdm7.txt,0.42857142857142855,0.40583554376657827,0.06077348066298342,0.07105263157894737,0.1046831955922865,0.10249307479224377,0.01358695652173913,0.05291005291005291,1,2
0DTs2PhZfCwEv7q8349K.txt,0.075,0.08854166666666667,0.2857142857142857,0.11688311688311688,0.48148148148148145,0.5098039215686274,0.13043478260869565,0.08450704225352113,7,3
0DbLeKSoxu47wjqVHsi9.txt,0.42731277533039647,0.28512396694214875,0.043859649122807015,0.06170212765957447,0.07173913043478261,0.07692307692307693,0.013071895424836602,0.058315334773218146,1,2
0Dk7Wd8MERu3b5rmQzCK.txt,0.09003831417624521,0.095,0.43137254901960786,0.12941176470588237,0.45161290322580644,0.5263157894736842,0.06896551724137931,0.10126582278481013,7,3
0DqUX5rkg3IbMY6BLGCE.txt,0.5515527950310559,0.17516339869281045,0.031506849315068496,0.04864864864864865,0.0547945205479452,0.050684931506849315,0.01366120218579235,0.02953020134228188,1,1
0EAdHtLDypMcwjTFJziC.txt,0.24187725631768953,0.38524590163934425,0.10344827586206896,0.10824742268041238,0.2222222222222222,0.21176470588235294,0.028409090909090908,0.07291666666666667,2,2
0EL7OGZKozbiNCVP61gk.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
0Eo9qT6idXHDMebwmvPA.txt,0.08812260536398467,0.10101010101010101,0.46938775510204084,0.1728395061728395,0.48333333333333334,0.5636363636363636,0.08928571428571429,0.10256410256410256,7,3
0F4qIHaR7xOrm19Set3o.txt,0.2204007285974499,0.40350877192982454,0.11538461538461539,0.09444444444444444,0.24836601307189543,0.23684210526315788,0.03164556962025317,0.08045977011494253,2,2
0FKerJl18xOc3jdoyg4A.txt,0.2191780821917808,0.6017699115044248,0.09644670050761421,0.10648148148148148,0.18274111675126903,0.17346938775510204,0.025,0.059907834101382486,2,2
0FOXjzmnD9CUMVcSlEqh.txt,0.1836734693877551,0.19008264462809918,0.136,0.0784313725490196,0.2619047619047619,0.3,0.03968253968253968,0.15555555555555556,7,9
0FdOaDWrfBU6TqwCRYxA.txt,0.12075471698113208,0.0990990990990991,0.2727272727272727,0.11009174311926606,0.3218390804597701,0.3176470588235294,0.0875,0.06666666666666667,6,3
0Fu9oETtMW4zlg1ZrUy6.txt,0.0710172744721689,0.10638297872340426,0.2916666666666667,0.18055555555555555,0.46296296296296297,0.52,0.10869565217391304,0.08571428571428572,7,3
0G2RV1chBlIbkt6JqA5Q.txt,0.2206148282097649,0.36554621848739494,0.11180124223602485,0.10989010989010989,0.24050632911392406,0.22929936305732485,0.03067484662576687,0.0782122905027933,2,2
0G4hwobLuAzvl1PWYfmd.txt,0.31170662905500707,0.17408906882591094,0.05084745762711865,0.04100227790432802,0.09732360097323602,0.09002433090024331,0.014388489208633094,0.04428904428904429,1,1
0GKp9ZJclxTABMunIOD2.txt,0.4500792393026941,0.38480392156862747,0.055415617128463476,0.07021791767554479,0.0982367758186398,0.09343434343434344,0.02,0.048426150121065374,1,2
0GKzFQ81IYXqUWkmfv26.txt,0.08829174664107485,0.085,0.4791666666666667,0.11904761904761904,0.4666666666666667,0.5740740740740741,0.1111111111111111,0.1038961038961039,7,3
0GUIi7xAlODwZ4YBenNM.txt,0.3388888888888889,0.21103896103896103,0.1073170731707317,0.1013215859030837,0.15639810426540285,0.17560975609756097,0.023696682464454975,0.05701754385964912,1,2
0GVcTdBQXWUJ2t7vjphN.txt,0.07088122605363985,0.11170212765957446,0.2857142857142857,0.16216216216216217,0.48148148148148145,0.5098039215686274,0.10638297872340426,0.08450704225352113,7,3
0GbMkYlNyt72OzBjIcVh.txt,0.42731277533039647,0.28512396694214875,0.043859649122807015,0.06170212765957447,0.07173913043478261,0.07692307692307693,0.013071895424836602,0.058315334773218146,1,2
